"id","pir_score","light_score","temp_score","humidity_score","noise_score","aqi_score","total_score","status","timestamp"
"11722","0","100","100","100","100","91","99.1","Good","2026-04-19 01:54:39"
"11723","0","100","100","100","100","91","99.1","Good","2026-04-19 01:55:10"
"11724","0","100","100","100","100","91","99.1","Good","2026-04-19 01:55:41"
"11725","0","100","100","100","100","91","99.1","Good","2026-04-19 01:56:12"
"11726","0","100","100","100","100","91","99.1","Good","2026-04-19 01:56:43"
"11727","100","100","100","100","100","91","99.1","Good","2026-04-19 01:57:02"
"11728","100","100","100","100","100","91","99.1","Good","2026-04-19 01:57:13"
"11729","100","100","100","100","100","91","99.1","Good","2026-04-19 01:57:13"
"11730","100","100","100","100","100","91","99.1","Good","2026-04-19 01:57:25"
"11731","100","100","100","100","100","91","99.1","Good","2026-04-19 01:57:37"
"11732","0","100","100","100","100","91","99.1","Good","2026-04-19 01:57:44"
"11733","100","100","100","100","100","91","99.1","Good","2026-04-19 01:57:49"
"11734","0","100","100","100","100","91","99.1","Good","2026-04-19 01:58:15"
"11735","0","100","100","100","100","91","99.1","Good","2026-04-19 01:58:46"
"11736","0","100","100","100","100","91","99.1","Good","2026-04-19 01:59:17"
"11737","100","100","100","100","100","91","99.1","Good","2026-04-19 01:59:27"
"11738","100","100","100","100","100","91","99.1","Good","2026-04-19 01:59:38"
"11739","0","100","100","100","100","91","99.1","Good","2026-04-19 01:59:48"
"11740","100","88","100","100","100","91","96.1","Good","2026-04-19 01:59:55"
"11741","100","100","100","100","100","91","99.1","Good","2026-04-19 02:00:00"
"11742","100","100","100","100","100","91","99.1","Good","2026-04-19 02:00:14"
"11743","0","100","100","100","100","91","99.1","Good","2026-04-19 02:00:19"
"11744","100","100","100","100","100","91","99.1","Good","2026-04-19 02:00:31"
"11745","100","100","100","100","100","91","99.1","Good","2026-04-19 02:00:40"
"11746","100","100","100","100","100","91","99.1","Good","2026-04-19 02:00:47"
"11747","0","100","100","100","100","91","99.1","Good","2026-04-19 02:00:50"
"11748","100","100","100","100","100","91","99.1","Good","2026-04-19 02:00:59"
"11749","0","100","100","100","100","91","99.1","Good","2026-04-19 02:01:21"
"11750","100","100","100","100","100","91","99.1","Good","2026-04-19 02:01:30"
"11751","100","100","100","100","100","91","99.1","Good","2026-04-19 02:01:37"
"11752","100","67","100","100","100","91","90.85","Good","2026-04-19 02:01:49"
"11753","0","100","100","100","100","91","99.1","Good","2026-04-19 02:01:52"
"11754","100","100","100","100","100","91","99.1","Good","2026-04-19 02:02:04"
"11755","100","100","100","100","100","91","99.1","Good","2026-04-19 02:02:15"
"11756","100","100","100","100","100","91","99.1","Good","2026-04-19 02:02:23"
"11757","100","100","100","100","100","91","99.1","Good","2026-04-19 02:02:23"
"11758","0","100","100","100","100","91","99.1","Good","2026-04-19 02:02:53"
"11759","0","100","100","100","100","91","99.1","Good","2026-04-19 02:03:24"
"11760","100","100","100","100","100","91","99.1","Good","2026-04-19 02:03:36"
"11761","100","100","100","100","100","91","99.1","Good","2026-04-19 02:03:43"
"11762","100","100","100","100","100","91","99.1","Good","2026-04-19 02:03:53"
"11763","0","100","100","100","100","91","99.1","Good","2026-04-19 02:03:55"
"11764","100","100","100","100","100","91","99.1","Good","2026-04-19 02:04:05"
"11765","100","66","100","100","100","91","90.6","Good","2026-04-19 02:04:26"
"11766","100","66","100","100","100","91","90.6","Good","2026-04-19 02:04:26"
"11767","100","100","100","100","100","91","99.1","Good","2026-04-19 02:04:36"
"11768","100","100","100","100","100","91","99.1","Good","2026-04-19 02:04:43"
"11769","100","100","100","100","100","91","99.1","Good","2026-04-19 02:04:50"
"11770","0","100","100","100","100","91","99.1","Good","2026-04-19 02:04:57"
"11771","100","100","100","100","100","91","99.1","Good","2026-04-19 02:05:00"
"11772","100","100","100","100","100","91","99.1","Good","2026-04-19 02:05:09"
"11773","0","100","100","100","100","91","99.1","Good","2026-04-19 02:05:28"
"11774","100","100","100","100","100","91","99.1","Good","2026-04-19 02:05:30"
"11775","100","100","100","100","100","91","99.1","Good","2026-04-19 02:05:38"
"11776","100","100","100","100","100","91","99.1","Good","2026-04-19 02:05:45"
"11777","100","96","100","100","100","91","98.1","Good","2026-04-19 02:05:49"
"11778","0","100","100","100","100","91","99.1","Good","2026-04-19 02:05:59"
"11779","0","100","100","100","100","91","99.1","Good","2026-04-19 02:06:30"
"11780","0","100","100","100","100","91","99.1","Good","2026-04-19 02:07:01"
"11781","0","100","100","100","100","91","99.1","Good","2026-04-19 02:07:32"
"11782","0","100","100","100","100","91","99.1","Good","2026-04-19 02:08:03"
"11783","0","100","100","100","100","91","99.1","Good","2026-04-19 02:08:34"
"11784","0","100","100","100","100","91","99.1","Good","2026-04-19 02:09:04"
"11785","0","100","100","100","100","91","99.1","Good","2026-04-19 02:09:35"
"11786","0","100","100","100","100","91","99.1","Good","2026-04-19 02:10:06"
"11787","0","100","100","100","100","91","99.1","Good","2026-04-19 02:10:37"
"11788","0","100","100","100","100","91","99.1","Good","2026-04-19 02:11:08"
"11789","0","100","100","100","100","91","99.1","Good","2026-04-19 02:11:39"
"11790","0","100","100","100","100","91","99.1","Good","2026-04-19 02:12:10"
"11791","0","100","100","100","100","91","99.1","Good","2026-04-19 02:12:41"
"11792","0","100","100","100","100","91","99.1","Good","2026-04-19 02:13:12"
"11793","0","100","100","100","100","91","99.1","Good","2026-04-19 02:13:43"
"11794","0","100","100","100","100","91","99.1","Good","2026-04-19 02:14:13"
"11795","0","100","100","100","100","91","99.1","Good","2026-04-19 02:14:44"
"11796","0","100","100","100","100","91","99.1","Good","2026-04-19 02:15:15"
"11797","0","100","100","100","100","91","99.1","Good","2026-04-19 02:15:46"
"11798","0","100","100","100","100","91","99.1","Good","2026-04-19 02:16:17"
"11799","0","100","100","100","100","91","99.1","Good","2026-04-19 02:16:48"
"11800","0","100","100","100","100","91","99.1","Good","2026-04-19 02:17:19"
"11801","0","100","100","100","100","91","99.1","Good","2026-04-19 02:17:50"
"11802","0","100","100","100","100","91","99.1","Good","2026-04-19 02:18:21"
"11803","0","100","100","100","100","91","99.1","Good","2026-04-19 02:18:52"
"11804","0","100","100","100","100","91","99.1","Good","2026-04-19 02:19:23"
"11805","0","100","100","100","100","91","99.1","Good","2026-04-19 02:19:53"
"11806","0","100","100","100","100","91","99.1","Good","2026-04-19 02:20:24"
"11807","0","100","100","100","100","91","99.1","Good","2026-04-19 02:20:55"
"11808","0","100","100","100","100","91","99.1","Good","2026-04-19 02:21:26"
"11809","0","100","100","100","100","91","99.1","Good","2026-04-19 02:21:57"
"11810","0","100","100","100","100","91","99.1","Good","2026-04-19 02:22:28"
"11811","0","100","100","100","100","91","99.1","Good","2026-04-19 02:22:59"
"11812","0","100","100","100","100","91","99.1","Good","2026-04-19 02:23:30"
"11813","0","100","100","100","100","91","99.1","Good","2026-04-19 02:24:01"
"11814","0","100","100","100","100","91","99.1","Good","2026-04-19 02:24:32"
"11815","0","100","100","100","100","91","99.1","Good","2026-04-19 02:25:03"
"11816","0","100","100","100","100","91","99.1","Good","2026-04-19 02:25:33"
"11817","0","100","100","100","100","91","99.1","Good","2026-04-19 02:26:04"
"11818","0","100","100","100","100","91","99.1","Good","2026-04-19 02:26:35"
"11819","0","100","100","100","100","91","99.1","Good","2026-04-19 02:27:06"
"11820","0","100","100","100","100","91","99.1","Good","2026-04-19 02:27:37"
"11821","0","100","100","100","100","91","99.1","Good","2026-04-19 02:28:08"
"11822","0","100","100","100","100","91","99.1","Good","2026-04-19 02:28:39"
"11823","0","100","100","100","100","91","99.1","Good","2026-04-19 02:29:10"
"11824","0","100","100","100","100","91","99.1","Good","2026-04-19 02:29:41"
"11825","0","100","100","100","100","91","99.1","Good","2026-04-19 02:30:12"
"11826","0","100","100","100","100","91","99.1","Good","2026-04-19 02:30:42"
"11827","0","100","100","100","100","91","99.1","Good","2026-04-19 02:31:13"
"11828","0","100","100","100","100","91","99.1","Good","2026-04-19 02:31:44"
"11829","0","100","100","100","100","91","99.1","Good","2026-04-19 02:32:15"
"11830","0","100","100","100","100","91","99.1","Good","2026-04-19 02:32:46"
"11831","0","100","100","100","100","91","99.1","Good","2026-04-19 02:33:17"
"11832","0","100","100","100","100","91","99.1","Good","2026-04-19 02:33:48"
"11833","0","100","100","100","100","91","99.1","Good","2026-04-19 02:34:19"
"11834","0","100","100","100","100","91","99.1","Good","2026-04-19 02:34:50"
"11835","0","100","100","100","100","91","99.1","Good","2026-04-19 02:35:21"
"11836","0","100","100","100","100","91","99.1","Good","2026-04-19 02:35:52"
"11837","0","100","100","100","100","91","99.1","Good","2026-04-19 02:36:22"
"11838","0","100","100","100","100","91","99.1","Good","2026-04-19 02:36:53"
"11839","100","100","100","100","100","91","99.1","Good","2026-04-19 02:37:19"
"11840","0","100","100","100","100","91","99.1","Good","2026-04-19 02:37:24"
"11841","100","100","100","100","100","91","99.1","Good","2026-04-19 02:37:31"
"11842","100","100","100","100","100","91","99.1","Good","2026-04-19 02:37:43"
"11843","100","100","100","100","100","91","99.1","Good","2026-04-19 02:37:55"
"11844","100","100","100","100","100","91","99.1","Good","2026-04-19 02:37:55"
"11845","100","100","100","100","100","91","99.1","Good","2026-04-19 02:38:09"
"11846","100","100","100","100","100","91","99.1","Good","2026-04-19 02:38:17"
"11847","0","100","100","100","100","91","99.1","Good","2026-04-19 02:38:26"
"11848","100","100","100","100","100","91","99.1","Good","2026-04-19 02:38:28"
"11849","100","100","100","100","100","91","99.1","Good","2026-04-19 02:38:40"
"11850","100","100","100","100","100","91","99.1","Good","2026-04-19 02:38:55"
"11851","0","100","100","100","100","91","99.1","Good","2026-04-19 02:38:57"
"11852","0","100","100","100","100","91","99.1","Good","2026-04-19 02:39:28"
"11853","0","100","100","100","100","91","99.1","Good","2026-04-19 02:39:59"
"11854","0","100","100","100","100","91","99.1","Good","2026-04-19 02:40:30"
"11855","0","100","100","100","100","91","99.1","Good","2026-04-19 02:41:01"
"11856","0","100","100","100","100","91","99.1","Good","2026-04-19 02:41:32"
"11857","0","100","100","100","100","91","99.1","Good","2026-04-19 02:42:02"
"11858","0","100","100","100","100","91","99.1","Good","2026-04-19 02:42:33"
"11859","0","100","100","100","100","91","99.1","Good","2026-04-19 02:43:04"
"11860","0","100","100","100","100","91","99.1","Good","2026-04-19 02:43:35"
"11861","100","100","100","100","100","91","99.1","Good","2026-04-19 02:43:54"
"11862","0","100","100","100","100","91","99.1","Good","2026-04-19 02:44:06"
"11863","100","100","100","100","100","91","99.1","Good","2026-04-19 02:44:11"
"11864","100","100","100","100","100","91","99.1","Good","2026-04-19 02:44:16"
"11865","100","100","100","100","100","91","99.1","Good","2026-04-19 02:44:27"
"11866","0","100","100","100","100","91","99.1","Good","2026-04-19 02:44:37"
"11867","100","100","100","100","100","91","99.1","Good","2026-04-19 02:44:39"
"11868","100","100","100","100","100","91","99.1","Good","2026-04-19 02:44:51"
"11869","100","100","100","100","100","91","99.1","Good","2026-04-19 02:45:03"
"11870","0","100","100","100","100","91","99.1","Good","2026-04-19 02:45:08"
"11871","100","100","100","100","100","91","99.1","Good","2026-04-19 02:45:15"
"11872","100","100","100","100","100","91","99.1","Good","2026-04-19 02:45:29"
"11873","0","100","100","100","100","91","99.1","Good","2026-04-19 02:45:39"
"11874","100","100","100","100","100","91","99.1","Good","2026-04-19 02:45:41"
"11875","100","100","100","100","100","91","99.1","Good","2026-04-19 02:45:53"
"11876","0","100","100","100","100","91","99.1","Good","2026-04-19 02:46:10"
"11877","0","100","100","100","100","91","99.1","Good","2026-04-19 02:46:41"
"11878","0","100","100","100","100","91","99.1","Good","2026-04-19 02:47:12"
"11879","0","100","100","100","100","91","99.1","Good","2026-04-19 02:47:42"
"11880","0","100","100","100","100","91","99.1","Good","2026-04-19 02:48:13"
"11881","0","100","100","100","100","91","99.1","Good","2026-04-19 02:48:44"
"11882","0","100","100","100","100","91","99.1","Good","2026-04-19 02:49:15"
"11883","0","100","100","100","100","91","99.1","Good","2026-04-19 02:49:46"
"11884","0","100","100","100","100","91","99.1","Good","2026-04-19 02:50:17"
"11885","0","100","100","100","100","91","99.1","Good","2026-04-19 02:50:48"
"11886","0","100","100","100","100","91","99.1","Good","2026-04-19 02:51:19"
"11887","0","100","100","100","100","91","99.1","Good","2026-04-19 02:51:50"
"11888","0","100","100","100","100","91","99.1","Good","2026-04-19 02:52:21"
"11889","0","100","100","100","100","91","99.1","Good","2026-04-19 02:52:51"
"11890","100","100","100","100","100","91","99.1","Good","2026-04-19 02:53:15"
"11891","100","100","100","100","100","91","99.1","Good","2026-04-19 02:53:22"
"11892","100","100","100","100","100","91","99.1","Good","2026-04-19 02:53:22"
"11893","100","100","100","100","100","91","99.1","Good","2026-04-19 02:53:32"
"11894","100","70","100","100","100","91","91.6","Good","2026-04-19 02:53:41"
"11895","100","100","100","100","100","91","99.1","Good","2026-04-19 02:53:53"
"11896","100","100","100","100","100","91","99.1","Good","2026-04-19 02:53:53"
"11897","100","100","100","100","100","91","99.1","Good","2026-04-19 02:54:17"
"11898","0","100","100","100","100","91","99.1","Good","2026-04-19 02:54:24"
"11899","100","100","100","100","100","91","99.1","Good","2026-04-19 02:54:29"
"11900","100","100","100","100","100","91","99.1","Good","2026-04-19 02:54:38"
"11901","100","100","100","100","100","91","99.1","Good","2026-04-19 02:54:50"
"11902","0","100","100","100","100","91","99.1","Good","2026-04-19 02:54:55"
"11903","100","100","100","100","100","91","99.1","Good","2026-04-19 02:55:02"
"11904","100","100","100","100","100","91","99.1","Good","2026-04-19 02:55:17"
"11905","0","100","100","100","100","91","99.1","Good","2026-04-19 02:55:26"
"11906","100","100","100","100","100","91","99.1","Good","2026-04-19 02:55:28"
"11907","100","100","100","100","100","91","99.1","Good","2026-04-19 02:55:43"
"11908","100","100","100","100","100","91","99.1","Good","2026-04-19 02:55:55"
"11909","100","100","100","100","100","91","99.1","Good","2026-04-19 02:55:57"
"11910","100","100","100","100","100","91","99.1","Good","2026-04-19 02:56:09"
"11911","100","100","100","100","100","91","99.1","Good","2026-04-19 02:56:21"
"11912","0","100","100","100","100","91","99.1","Good","2026-04-19 02:56:28"
"11913","100","100","100","100","100","91","99.1","Good","2026-04-19 02:56:33"
"11914","100","100","100","100","100","91","99.1","Good","2026-04-19 02:56:45"
"11915","100","100","100","100","100","91","99.1","Good","2026-04-19 02:56:56"
"11916","100","100","100","100","100","91","99.1","Good","2026-04-19 02:56:59"
"11917","0","100","100","100","100","91","99.1","Good","2026-04-19 02:57:30"
"11918","0","100","100","100","100","91","99.1","Good","2026-04-19 02:58:01"
"11919","0","100","100","100","100","91","99.1","Good","2026-04-19 02:58:32"
"11920","0","100","100","100","100","91","99.1","Good","2026-04-19 02:59:02"
"11921","0","100","100","100","100","91","99.1","Good","2026-04-19 02:59:33"
"11922","0","100","100","100","100","91","99.1","Good","2026-04-19 03:00:04"
"11923","0","100","100","100","100","91","99.1","Good","2026-04-19 03:00:35"
"11924","0","100","100","100","100","91","99.1","Good","2026-04-19 03:01:06"
"11925","100","100","100","100","100","91","99.1","Good","2026-04-19 03:01:35"
"11926","0","100","100","100","100","91","99.1","Good","2026-04-19 03:01:37"
"11927","100","100","100","100","100","91","99.1","Good","2026-04-19 03:02:01"
"11928","0","100","100","100","100","91","99.1","Good","2026-04-19 03:02:08"
"11929","100","100","100","100","100","91","99.1","Good","2026-04-19 03:02:13"
"11930","100","100","100","100","100","91","99.1","Good","2026-04-19 03:02:22"
"11931","100","100","100","100","100","91","99.1","Good","2026-04-19 03:02:32"
"11932","0","100","100","100","100","91","99.1","Good","2026-04-19 03:02:39"
"11933","100","100","100","100","100","91","99.1","Good","2026-04-19 03:02:41"
"11934","100","100","100","100","100","91","99.1","Good","2026-04-19 03:02:58"
"11935","0","100","100","100","100","91","99.1","Good","2026-04-19 03:03:10"
"11936","0","100","100","100","100","91","99.1","Good","2026-04-19 03:03:41"
"11937","0","100","100","100","100","91","99.1","Good","2026-04-19 03:04:12"
"11938","100","100","100","100","100","91","99.1","Good","2026-04-19 03:04:35"
"11939","0","100","100","100","100","91","99.1","Good","2026-04-19 03:04:42"
"11940","100","100","93","100","100","91","97.35","Good","2026-04-19 03:04:54"
"11941","0","100","93","100","100","91","97.35","Good","2026-04-19 03:05:13"
"11942","0","100","100","100","100","91","99.1","Good","2026-04-19 03:05:44"
"11943","0","100","93","100","100","91","97.35","Good","2026-04-19 03:06:15"
"11944","0","100","93","100","100","91","97.35","Good","2026-04-19 03:06:46"
"11945","100","100","93","100","100","91","97.35","Good","2026-04-19 03:07:07"
"11946","0","100","93","100","100","91","97.35","Good","2026-04-19 03:07:17"
"11947","100","100","93","100","100","91","97.35","Good","2026-04-19 03:07:19"
"11948","100","100","100","100","100","91","99.1","Good","2026-04-19 03:07:48"
"11949","100","100","100","100","100","91","99.1","Good","2026-04-19 03:07:48"
"11950","100","100","100","100","100","91","99.1","Good","2026-04-19 03:07:57"
"11951","100","100","100","100","100","91","99.1","Good","2026-04-19 03:08:05"
"11952","100","100","100","100","100","91","99.1","Good","2026-04-19 03:08:16"
"11953","0","100","100","100","100","91","99.1","Good","2026-04-19 03:08:19"
"11954","100","100","100","100","100","91","99.1","Good","2026-04-19 03:08:26"
"11955","100","100","100","100","100","91","99.1","Good","2026-04-19 03:08:38"
"11956","100","100","100","100","100","91","99.1","Good","2026-04-19 03:08:47"
"11957","0","100","100","100","100","91","99.1","Good","2026-04-19 03:08:50"
"11958","100","100","100","100","100","91","99.1","Good","2026-04-19 03:08:57"
"11959","100","100","100","100","100","91","99.1","Good","2026-04-19 03:09:06"
"11960","100","100","100","100","100","91","99.1","Good","2026-04-19 03:09:16"
"11961","0","100","100","100","100","91","99.1","Good","2026-04-19 03:09:21"
"11962","100","100","100","100","100","91","99.1","Good","2026-04-19 03:09:23"
"11963","100","100","100","100","100","91","99.1","Good","2026-04-19 03:09:35"
"11964","100","100","100","100","100","91","99.1","Good","2026-04-19 03:09:44"
"11965","0","100","100","100","100","91","99.1","Good","2026-04-19 03:09:52"
"11966","100","100","100","100","100","91","99.1","Good","2026-04-19 03:10:01"
"11967","100","100","100","100","100","91","99.1","Good","2026-04-19 03:10:13"
"11968","0","100","100","100","100","91","99.1","Good","2026-04-19 03:10:22"
"11969","100","100","100","100","100","91","99.1","Good","2026-04-19 03:10:25"
"11970","100","100","100","100","100","91","99.1","Good","2026-04-19 03:10:34"
"11971","100","100","100","100","100","91","99.1","Good","2026-04-19 03:10:46"
"11972","0","100","100","100","100","91","99.1","Good","2026-04-19 03:10:53"
"11973","100","100","100","100","100","91","99.1","Good","2026-04-19 03:10:58"
"11974","100","100","100","100","100","91","99.1","Good","2026-04-19 03:11:10"
"11975","100","100","100","100","100","91","99.1","Good","2026-04-19 03:11:24"
"11976","100","100","100","100","100","91","99.1","Good","2026-04-19 03:11:24"
"11977","100","100","100","100","100","91","99.1","Good","2026-04-19 03:11:34"
"11978","100","100","100","100","100","91","99.1","Good","2026-04-19 03:11:46"
"11979","100","100","100","100","100","91","99.1","Good","2026-04-19 03:11:55"
"11980","100","100","100","100","100","91","99.1","Good","2026-04-19 03:11:55"
"11981","0","100","100","100","100","91","99.1","Good","2026-04-19 03:12:26"
"11982","0","100","100","100","100","91","99.1","Good","2026-04-19 03:12:57"
"11983","0","100","100","100","100","91","99.1","Good","2026-04-19 03:13:28"
"11984","0","100","100","100","100","91","99.1","Good","2026-04-19 03:13:59"
"11985","100","100","100","100","100","91","99.1","Good","2026-04-19 03:14:06"
"11986","0","100","100","100","100","91","99.1","Good","2026-04-19 03:14:30"
"11987","0","100","100","100","100","91","99.1","Good","2026-04-19 03:15:01"
"11988","0","100","100","100","100","91","99.1","Good","2026-04-19 03:15:32"
"11989","0","100","100","100","100","91","99.1","Good","2026-04-19 03:16:03"
"11990","100","100","100","100","100","91","99.1","Good","2026-04-19 03:16:24"
"11991","100","100","100","100","100","91","99.1","Good","2026-04-19 03:16:33"
"11992","100","100","100","100","100","91","99.1","Good","2026-04-19 03:16:33"
"11993","100","100","100","100","100","91","99.1","Good","2026-04-19 03:16:43"
"11994","100","100","100","100","100","91","99.1","Good","2026-04-19 03:17:00"
"11995","0","100","100","100","100","91","99.1","Good","2026-04-19 03:17:04"
"11996","100","100","100","100","100","91","99.1","Good","2026-04-19 03:17:14"
"11997","100","100","100","100","100","91","99.1","Good","2026-04-19 03:17:23"
"11998","0","100","100","100","100","91","99.1","Good","2026-04-19 03:17:35"
"11999","100","100","100","100","100","91","99.1","Good","2026-04-19 03:17:45"
"12000","100","100","100","100","100","91","99.1","Good","2026-04-19 03:17:57"
"12001","0","100","100","100","100","91","99.1","Good","2026-04-19 03:18:06"
"12002","100","100","100","100","100","91","99.1","Good","2026-04-19 03:18:28"
"12003","100","100","100","100","100","91","99.1","Good","2026-04-19 03:18:35"
"12004","0","100","100","100","100","91","99.1","Good","2026-04-19 03:18:37"
"12005","100","100","100","100","100","91","99.1","Good","2026-04-19 03:18:56"
"12006","100","100","100","100","100","91","99.1","Good","2026-04-19 03:19:08"
"12007","100","100","100","100","100","91","99.1","Good","2026-04-19 03:19:08"
"12008","100","100","100","100","100","91","99.1","Good","2026-04-19 03:19:18"
"12009","100","100","100","100","100","91","99.1","Good","2026-04-19 03:19:29"
"12010","100","100","100","100","100","91","99.1","Good","2026-04-19 03:19:39"
"12011","100","100","100","100","100","91","99.1","Good","2026-04-19 03:19:39"
"12012","100","100","100","100","100","91","99.1","Good","2026-04-19 03:19:58"
"12013","100","100","100","100","100","91","99.1","Good","2026-04-19 03:20:10"
"12014","100","100","100","100","100","91","99.1","Good","2026-04-19 03:20:10"
"12015","100","100","100","100","100","91","99.1","Good","2026-04-19 03:20:19"
"12016","100","100","100","100","100","91","99.1","Good","2026-04-19 03:20:31"
"12017","100","100","100","100","100","91","99.1","Good","2026-04-19 03:20:41"
"12018","100","100","100","100","100","91","99.1","Good","2026-04-19 03:20:41"
"12019","100","100","100","100","100","91","99.1","Good","2026-04-19 03:21:02"
"12020","0","100","100","100","100","91","99.1","Good","2026-04-19 03:21:12"
"12021","100","100","100","100","100","91","99.1","Good","2026-04-19 03:21:14"
"12022","0","100","100","100","100","91","99.1","Good","2026-04-19 03:21:43"
"12023","100","100","100","100","100","91","99.1","Good","2026-04-19 03:22:02"
"12024","100","100","100","100","100","91","99.1","Good","2026-04-19 03:22:14"
"12025","100","100","100","100","100","91","99.1","Good","2026-04-19 03:22:14"
"12026","100","100","100","100","100","91","99.1","Good","2026-04-19 03:22:23"
"12027","100","100","100","100","100","91","99.1","Good","2026-04-19 03:22:33"
"12028","100","100","100","100","100","91","99.1","Good","2026-04-19 03:22:42"
"12029","0","100","100","100","100","91","99.1","Good","2026-04-19 03:22:44"
"12030","100","100","100","100","100","91","99.1","Good","2026-04-19 03:22:52"
"12031","100","100","100","100","100","91","99.1","Good","2026-04-19 03:23:03"
"12032","100","100","100","100","100","91","99.1","Good","2026-04-19 03:23:13"
"12033","0","100","100","100","100","91","99.1","Good","2026-04-19 03:23:15"
"12034","100","100","100","100","100","91","99.1","Good","2026-04-19 03:23:20"
"12035","100","100","100","100","100","91","99.1","Good","2026-04-19 03:23:27"
"12036","100","100","100","100","100","91","99.1","Good","2026-04-19 03:23:37"
"12037","100","100","100","100","100","91","99.1","Good","2026-04-19 03:23:46"
"12038","100","100","100","100","100","91","99.1","Good","2026-04-19 03:23:46"
"12039","0","100","100","100","100","91","99.1","Good","2026-04-19 03:24:17"
"12040","0","100","100","100","100","91","99.1","Good","2026-04-19 03:24:48"
"12041","0","100","100","100","100","91","99.1","Good","2026-04-19 03:25:19"
"12042","100","100","100","100","100","91","99.1","Good","2026-04-19 03:25:29"
"12043","100","100","100","100","100","91","99.1","Good","2026-04-19 03:25:38"
"12044","100","100","100","100","100","91","99.1","Good","2026-04-19 03:25:50"
"12045","100","100","100","100","100","91","99.1","Good","2026-04-19 03:25:50"
"12046","0","100","100","100","100","91","99.1","Good","2026-04-19 03:26:21"
"12047","0","100","100","100","100","91","99.1","Good","2026-04-19 03:26:52"
"12048","0","100","100","100","100","91","99.1","Good","2026-04-19 03:27:23"
"12049","0","100","100","100","100","91","99.1","Good","2026-04-19 03:27:54"
"12050","0","100","100","100","100","91","99.1","Good","2026-04-19 03:28:24"
"12051","100","100","100","100","100","91","99.1","Good","2026-04-19 03:28:43"
"12052","100","100","100","100","100","91","99.1","Good","2026-04-19 03:28:55"
"12053","100","100","100","100","100","91","99.1","Good","2026-04-19 03:28:55"
"12054","100","100","100","100","100","91","99.1","Good","2026-04-19 03:29:07"
"12055","100","100","100","100","100","91","99.1","Good","2026-04-19 03:29:19"
"12056","0","100","100","100","100","91","99.1","Good","2026-04-19 03:29:26"
"12057","100","100","100","100","100","91","99.1","Good","2026-04-19 03:29:36"
"12058","100","100","100","100","100","91","99.1","Good","2026-04-19 03:29:45"
"12059","100","100","100","100","100","91","99.1","Good","2026-04-19 03:29:57"
"12060","100","100","100","100","100","91","99.1","Good","2026-04-19 03:29:57"
"12061","100","100","100","100","100","91","99.1","Good","2026-04-19 03:30:07"
"12062","100","100","100","100","100","91","99.1","Good","2026-04-19 03:30:16"
"12063","100","100","100","100","100","91","99.1","Good","2026-04-19 03:30:28"
"12064","100","100","100","100","100","91","99.1","Good","2026-04-19 03:30:28"
"12065","100","100","100","100","100","91","99.1","Good","2026-04-19 03:30:38"
"12066","100","100","100","100","100","91","99.1","Good","2026-04-19 03:30:47"
"12067","100","100","100","100","100","91","99.1","Good","2026-04-19 03:30:57"
"12068","0","100","100","100","100","91","99.1","Good","2026-04-19 03:30:59"
"12069","100","100","100","100","100","91","99.1","Good","2026-04-19 03:31:06"
"12070","100","100","100","100","100","91","99.1","Good","2026-04-19 03:31:16"
"12071","100","100","93","100","100","91","97.35","Good","2026-04-19 03:31:28"
"12072","0","100","93","100","100","91","97.35","Good","2026-04-19 03:31:30"
"12073","100","100","93","100","100","91","97.35","Good","2026-04-19 03:31:35"
"12074","100","100","93","100","100","91","97.35","Good","2026-04-19 03:31:59"
"12075","0","100","93","100","100","91","97.35","Good","2026-04-19 03:32:01"
"12076","0","100","93","100","100","91","97.35","Good","2026-04-19 03:32:32"
"12077","0","100","93","100","100","91","97.35","Good","2026-04-19 03:33:03"
"12078","100","100","93","100","100","91","97.35","Good","2026-04-19 03:33:05"
"12079","100","100","93","100","100","91","97.35","Good","2026-04-19 03:33:24"
"12080","100","100","93","100","100","91","97.35","Good","2026-04-19 03:33:31"
"12081","0","100","93","100","100","91","97.35","Good","2026-04-19 03:33:34"
"12082","100","100","93","100","100","91","97.35","Good","2026-04-19 03:33:43"
"12083","100","100","93","100","100","91","97.35","Good","2026-04-19 03:33:50"
"12084","100","100","93","100","100","91","97.35","Good","2026-04-19 03:33:57"
"12085","0","100","93","100","100","91","97.35","Good","2026-04-19 03:34:05"
"12086","100","100","93","100","100","91","97.35","Good","2026-04-19 03:34:07"
"12087","100","100","93","100","100","91","97.35","Good","2026-04-19 03:34:19"
"12088","100","100","93","100","100","91","97.35","Good","2026-04-19 03:34:31"
"12089","0","100","93","100","100","91","97.35","Good","2026-04-19 03:34:36"
"12090","100","100","93","100","100","91","97.35","Good","2026-04-19 03:34:40"
"12091","100","100","93","100","100","91","97.35","Good","2026-04-19 03:34:52"
"12092","100","100","93","100","100","91","97.35","Good","2026-04-19 03:35:04"
"12093","0","100","93","100","100","91","97.35","Good","2026-04-19 03:35:06"
"12094","100","100","93","100","100","91","97.35","Good","2026-04-19 03:35:14"
"12095","0","100","93","100","100","91","97.35","Good","2026-04-19 03:35:37"
"12096","0","100","93","100","100","91","97.35","Good","2026-04-19 03:36:08"
"12097","0","100","93","100","100","91","97.35","Good","2026-04-19 03:36:39"
"12098","0","100","100","100","100","91","99.1","Good","2026-04-19 03:37:10"
