"id","pir_motion","light_level","temperature","humidity","noise_level","timestamp"
"12101","0","129","23","53","612","2026-04-19 03:38:43"
"12102","0","129","23","53","612","2026-04-19 03:39:14"
"12103","0","129","23","53","611","2026-04-19 03:39:45"
"12104","0","131","23","53","610","2026-04-19 03:40:15"
"12105","0","130","23","53","611","2026-04-19 03:40:46"
"12106","0","130","23","53","610","2026-04-19 03:41:17"
"12107","0","131","23","53","611","2026-04-19 03:41:48"
"12108","0","131","23","53","611","2026-04-19 03:42:19"
"12109","0","131","23","53","611","2026-04-19 03:42:50"
"12110","0","131","23","53","610","2026-04-19 03:43:21"
"12111","0","130","23","53","611","2026-04-19 03:43:52"
"12112","0","131","23","53","611","2026-04-19 03:44:23"
"12113","0","131","23","53","610","2026-04-19 03:44:54"
"12114","0","131","23","53","606","2026-04-19 03:45:25"
"12115","0","131","23","53","611","2026-04-19 03:45:55"
"12116","0","131","23","53","610","2026-04-19 03:46:26"
"12117","0","131","23","53","611","2026-04-19 03:46:57"
"12118","0","131","23","53","611","2026-04-19 03:47:28"
"12119","0","131","23","54","611","2026-04-19 03:47:59"
"12120","0","131","23","54","611","2026-04-19 03:48:30"
"12121","0","130","23","54","609","2026-04-19 03:49:01"
"12122","0","131","23","54","611","2026-04-19 03:49:32"
"12123","0","131","23","54","613","2026-04-19 03:50:03"
"12124","0","131","23","54","612","2026-04-19 03:50:34"
"12125","0","131","23","54","612","2026-04-19 03:51:04"
"12126","0","131","23","54","611","2026-04-19 03:51:35"
"12127","1","132","23","54","612","2026-04-19 03:51:50"
"12128","1","131","23","54","612","2026-04-19 03:52:02"
"12129","0","131","23","54","611","2026-04-19 03:52:06"
"12130","1","131","23","54","611","2026-04-19 03:52:13"
"12131","1","131","23","54","610","2026-04-19 03:52:25"
"12132","1","132","23","54","610","2026-04-19 03:52:35"
"12133","1","131","23","54","611","2026-04-19 03:52:37"
"12134","0","131","23","54","612","2026-04-19 03:53:08"
"12135","0","131","23","54","610","2026-04-19 03:53:39"
"12136","0","131","23","54","612","2026-04-19 03:54:10"
"12137","0","131","23","54","611","2026-04-19 03:54:41"
"12138","0","131","23","54","612","2026-04-19 03:55:12"
"12139","0","131","23","54","612","2026-04-19 03:55:43"
"12140","0","131","23","54","612","2026-04-19 03:56:14"
"12141","0","131","23","54","612","2026-04-19 03:56:44"
"12142","0","131","23","54","612","2026-04-19 03:57:15"
"12143","0","131","22","54","613","2026-04-19 03:57:46"
"12144","0","131","22","54","611","2026-04-19 03:58:17"
"12145","0","131","22","54","612","2026-04-19 03:58:48"
"12146","0","131","22","54","613","2026-04-19 03:59:19"
"12147","0","131","22","54","607","2026-04-19 03:59:50"
"12148","0","130","22","54","611","2026-04-19 04:00:21"
"12149","0","131","22","54","612","2026-04-19 04:00:52"
"12150","0","131","22","54","611","2026-04-19 04:01:23"
"12151","0","131","22","54","613","2026-04-19 04:01:54"
"12152","0","131","22","54","612","2026-04-19 04:02:24"
"12153","0","130","22","54","612","2026-04-19 04:02:55"
"12154","0","131","22","54","611","2026-04-19 04:03:26"
"12155","0","131","22","54","612","2026-04-19 04:03:57"
"12156","0","131","22","54","612","2026-04-19 04:04:28"
"12157","0","131","22","54","612","2026-04-19 04:04:59"
"12158","0","130","22","54","612","2026-04-19 04:05:30"
"12159","0","131","22","54","612","2026-04-19 04:06:01"
"12160","0","131","22","54","612","2026-04-19 04:06:32"
"12161","0","131","22","54","612","2026-04-19 04:07:03"
"12162","0","131","22","54","612","2026-04-19 04:07:33"
"12163","0","130","22","54","612","2026-04-19 04:08:04"
"12164","0","131","22","54","611","2026-04-19 04:08:35"
"12165","0","130","22","54","611","2026-04-19 04:09:06"
"12166","0","131","22","54","612","2026-04-19 04:09:37"
"12167","0","131","22","54","612","2026-04-19 04:10:08"
"12168","0","131","22","54","612","2026-04-19 04:10:39"
"12169","0","131","22","54","612","2026-04-19 04:11:10"
"12170","0","131","22","54","612","2026-04-19 04:11:41"
"12171","0","131","22","54","612","2026-04-19 04:12:12"
"12172","0","131","22","54","611","2026-04-19 04:12:43"
"12173","0","130","22","54","612","2026-04-19 04:13:13"
"12174","0","131","22","54","612","2026-04-19 04:13:44"
"12175","0","131","22","54","611","2026-04-19 04:14:15"
"12176","0","131","22","54","612","2026-04-19 04:14:46"
"12177","0","131","22","54","612","2026-04-19 04:15:17"
"12178","0","131","22","54","612","2026-04-19 04:15:48"
"12179","0","131","22","54","612","2026-04-19 04:16:19"
"12180","0","131","22","54","613","2026-04-19 04:16:50"
"12181","0","131","22","54","613","2026-04-19 04:17:21"
"12182","0","131","22","54","613","2026-04-19 04:17:52"
"12183","0","130","22","54","613","2026-04-19 04:18:22"
"12184","0","131","22","54","612","2026-04-19 04:18:53"
"12185","0","131","22","54","612","2026-04-19 04:19:24"
"12186","0","131","22","54","614","2026-04-19 04:19:55"
"12187","0","131","22","54","612","2026-04-19 04:20:26"
"12188","0","131","22","54","612","2026-04-19 04:20:57"
"12189","0","131","22","54","612","2026-04-19 04:21:28"
"12190","0","131","22","54","613","2026-04-19 04:21:59"
"12191","0","131","22","54","613","2026-04-19 04:22:30"
"12192","0","131","22","54","612","2026-04-19 04:23:01"
"12193","0","130","22","54","613","2026-04-19 04:23:31"
"12194","0","131","22","54","612","2026-04-19 04:24:02"
"12195","0","131","22","54","612","2026-04-19 04:24:33"
"12196","0","131","22","54","612","2026-04-19 04:25:04"
"12197","0","131","22","54","613","2026-04-19 04:25:35"
"12198","0","131","22","54","612","2026-04-19 04:26:06"
"12199","0","131","22","54","611","2026-04-19 04:26:37"
"12200","0","131","22","54","612","2026-04-19 04:27:08"
"12201","0","131","22","54","612","2026-04-19 04:27:39"
"12202","0","131","22","54","612","2026-04-19 04:28:10"
"12203","0","131","22","54","613","2026-04-19 04:28:41"
"12204","0","131","22","54","612","2026-04-19 04:29:11"
"12205","0","131","22","54","612","2026-04-19 04:29:42"
"12206","0","131","22","54","613","2026-04-19 04:30:13"
"12207","0","131","22","54","612","2026-04-19 04:30:44"
"12208","0","131","22","54","612","2026-04-19 04:31:15"
"12209","0","131","22","54","612","2026-04-19 04:31:46"
"12210","0","131","22","54","612","2026-04-19 04:32:17"
"12211","0","131","22","54","613","2026-04-19 04:32:48"
"12212","0","131","22","54","613","2026-04-19 04:33:19"
"12213","0","131","22","54","613","2026-04-19 04:33:50"
"12214","0","131","22","54","612","2026-04-19 04:34:20"
"12215","0","131","22","54","612","2026-04-19 04:34:51"
"12216","0","131","22","54","614","2026-04-19 04:35:22"
"12217","0","131","22","54","613","2026-04-19 04:35:53"
"12218","0","131","22","54","612","2026-04-19 04:36:24"
"12219","0","131","22","54","612","2026-04-19 04:36:55"
"12220","0","131","22","54","612","2026-04-19 04:37:26"
"12221","0","131","22","54","612","2026-04-19 04:37:57"
"12222","0","131","22","54","611","2026-04-19 04:38:28"
"12223","0","131","22","54","612","2026-04-19 04:38:59"
"12224","0","131","22","54","611","2026-04-19 04:39:30"
"12225","0","131","22","54","613","2026-04-19 04:40:00"
"12226","0","131","22","54","613","2026-04-19 04:40:31"
"12227","0","131","22","54","613","2026-04-19 04:41:02"
"12228","0","131","22","54","614","2026-04-19 04:41:33"
"12229","0","131","22","54","613","2026-04-19 04:42:04"
"12230","0","131","22","54","613","2026-04-19 04:42:35"
"12231","0","131","22","54","612","2026-04-19 04:43:06"
"12232","0","131","22","54","613","2026-04-19 04:43:37"
"12233","0","131","22","54","614","2026-04-19 04:44:08"
"12234","0","131","22","54","613","2026-04-19 04:44:39"
"12235","0","131","22","54","613","2026-04-19 04:45:09"
"12236","0","131","22","54","612","2026-04-19 04:45:40"
"12237","0","131","22","54","611","2026-04-19 04:46:11"
"12238","0","131","22","54","612","2026-04-19 04:46:42"
"12239","0","131","22","54","612","2026-04-19 04:47:13"
"12240","0","131","22","54","612","2026-04-19 04:47:44"
"12241","0","131","22","54","613","2026-04-19 04:48:15"
"12242","1","132","22","54","612","2026-04-19 04:48:22"
"12243","0","131","22","54","612","2026-04-19 04:48:46"
"12244","0","131","22","55","613","2026-04-19 04:49:17"
"12245","0","132","22","55","612","2026-04-19 04:49:48"
"12246","0","132","22","55","612","2026-04-19 04:50:19"
"12247","0","132","22","55","613","2026-04-19 04:50:49"
"12248","0","131","22","56","612","2026-04-19 04:51:20"
"12249","0","132","22","56","612","2026-04-19 04:51:51"
"12250","0","131","22","56","613","2026-04-19 04:52:22"
"12251","0","131","22","56","611","2026-04-19 04:52:53"
"12252","0","131","22","56","613","2026-04-19 04:53:24"
"12253","0","132","22","55","612","2026-04-19 04:53:55"
"12254","0","131","22","55","612","2026-04-19 04:54:26"
"12255","0","132","22","55","612","2026-04-19 04:54:57"
"12256","0","132","22","55","612","2026-04-19 04:55:28"
"12257","0","132","22","55","613","2026-04-19 04:55:59"
"12258","1","409","22","55","611","2026-04-19 04:56:27"
"12259","1","409","22","55","611","2026-04-19 04:56:29"
"12260","1","409","22","55","613","2026-04-19 04:56:39"
"12261","0","409","22","55","612","2026-04-19 04:57:00"
"12262","0","409","22","55","612","2026-04-19 04:57:31"
"12263","0","409","22","55","612","2026-04-19 04:58:02"
"12264","0","409","22","55","612","2026-04-19 04:58:33"
"12265","0","409","22","55","612","2026-04-19 04:59:04"
"12266","0","409","22","54","613","2026-04-19 04:59:35"
"12267","0","409","22","54","612","2026-04-19 05:00:06"
"12268","0","409","22","55","612","2026-04-19 05:00:37"
"12269","0","409","22","55","612","2026-04-19 05:01:08"
"12270","0","409","22","55","612","2026-04-19 05:01:38"
"12271","0","409","22","55","612","2026-04-19 05:02:09"
"12272","0","409","22","55","611","2026-04-19 05:02:40"
"12273","0","409","22","55","612","2026-04-19 05:03:11"
"12274","0","409","22","54","612","2026-04-19 05:03:42"
"12275","0","409","22","54","612","2026-04-19 05:04:13"
"12276","0","409","22","54","612","2026-04-19 05:04:44"
"12277","0","409","22","54","612","2026-04-19 05:05:15"
"12278","0","409","22","54","612","2026-04-19 05:05:46"
"12279","0","409","22","54","612","2026-04-19 05:06:17"
"12280","0","409","22","54","612","2026-04-19 05:06:48"
"12281","0","409","22","54","612","2026-04-19 05:07:18"
"12282","0","409","22","54","607","2026-04-19 05:07:49"
"12283","0","409","22","55","611","2026-04-19 05:08:20"
"12284","0","409","22","55","611","2026-04-19 05:08:51"
"12285","0","409","22","55","611","2026-04-19 05:09:22"
"12286","0","409","22","55","612","2026-04-19 05:09:53"
"12287","0","409","22","55","612","2026-04-19 05:10:24"
"12288","0","409","22","55","612","2026-04-19 05:10:55"
"12289","0","409","22","55","612","2026-04-19 05:11:26"
"12290","0","409","22","55","612","2026-04-19 05:11:57"
"12291","0","409","22","55","612","2026-04-19 05:12:27"
"12292","0","409","22","55","612","2026-04-19 05:12:58"
"12293","0","409","22","55","611","2026-04-19 05:13:29"
"12294","0","409","22","55","612","2026-04-19 05:14:00"
"12295","0","409","22","55","611","2026-04-19 05:14:31"
"12296","0","409","22","55","612","2026-04-19 05:15:02"
"12297","0","409","22","55","612","2026-04-19 05:15:33"
"12298","1","409","22","55","612","2026-04-19 05:16:01"
"12299","0","409","22","55","612","2026-04-19 05:16:04"
"12300","1","409","22","55","612","2026-04-19 05:16:09"
"12301","1","409","22","55","611","2026-04-19 05:16:18"
"12302","0","409","22","55","612","2026-04-19 05:16:35"
"12303","0","409","22","55","612","2026-04-19 05:17:06"
"12304","0","409","22","56","612","2026-04-19 05:17:37"
"12305","0","409","22","55","611","2026-04-19 05:18:07"
"12306","0","409","22","55","612","2026-04-19 05:18:38"
"12307","0","409","22","55","612","2026-04-19 05:19:09"
"12308","0","409","22","55","610","2026-04-19 05:19:40"
"12309","0","409","22","55","612","2026-04-19 05:20:11"
"12310","0","409","22","55","612","2026-04-19 05:20:42"
"12311","0","409","22","55","611","2026-04-19 05:21:13"
"12312","0","409","22","55","611","2026-04-19 05:21:44"
"12313","0","409","22","55","612","2026-04-19 05:22:15"
"12314","0","409","22","55","612","2026-04-19 05:22:46"
"12315","0","409","22","55","613","2026-04-19 05:23:17"
"12316","0","409","22","55","611","2026-04-19 05:23:47"
"12317","0","409","22","55","613","2026-04-19 05:24:18"
"12318","0","409","22","55","611","2026-04-19 05:24:49"
"12319","0","409","22","55","612","2026-04-19 05:25:20"
"12320","0","409","22","56","611","2026-04-19 05:25:51"
"12321","0","409","22","56","611","2026-04-19 05:26:22"
"12322","0","409","22","56","612","2026-04-19 05:26:53"
"12323","0","409","22","56","612","2026-04-19 05:27:24"
"12324","0","409","22","56","611","2026-04-19 05:27:55"
"12325","0","409","22","56","611","2026-04-19 05:28:26"
"12326","0","409","22","56","609","2026-04-19 05:28:56"
"12327","0","409","22","56","612","2026-04-19 05:29:27"
"12328","0","409","22","55","612","2026-04-19 05:29:58"
"12329","0","409","22","55","611","2026-04-19 05:30:29"
"12330","0","409","22","55","611","2026-04-19 05:31:00"
"12331","0","409","22","56","612","2026-04-19 05:31:31"
"12332","0","409","22","56","612","2026-04-19 05:32:02"
"12333","0","409","22","56","612","2026-04-19 05:32:33"
"12334","0","409","22","56","612","2026-04-19 05:33:04"
"12335","0","409","22","56","611","2026-04-19 05:33:35"
"12336","0","409","22","55","612","2026-04-19 05:34:06"
"12337","0","409","22","55","612","2026-04-19 05:34:36"
"12338","0","409","22","55","612","2026-04-19 05:35:07"
"12339","0","409","22","55","611","2026-04-19 05:35:38"
"12340","0","409","22","55","611","2026-04-19 05:36:09"
"12341","0","409","22","55","612","2026-04-19 05:36:40"
"12342","0","409","22","55","612","2026-04-19 05:37:11"
"12343","0","409","22","55","611","2026-04-19 05:37:42"
"12344","0","409","22","56","612","2026-04-19 05:38:13"
"12345","0","409","22","56","613","2026-04-19 05:38:44"
"12346","0","409","22","56","611","2026-04-19 05:39:15"
"12347","0","409","22","56","612","2026-04-19 05:39:45"
"12348","0","409","22","56","612","2026-04-19 05:40:16"
"12349","0","409","22","56","612","2026-04-19 05:40:47"
"12350","0","409","22","56","612","2026-04-19 05:41:18"
"12351","0","409","22","56","612","2026-04-19 05:41:49"
"12352","0","409","22","56","612","2026-04-19 05:42:20"
"12353","0","409","22","56","611","2026-04-19 05:42:51"
"12354","0","409","22","56","612","2026-04-19 05:43:22"
"12355","0","409","22","56","612","2026-04-19 05:43:53"
"12356","0","409","22","56","612","2026-04-19 05:44:24"
"12357","0","409","22","56","612","2026-04-19 05:44:54"
"12358","0","409","22","56","613","2026-04-19 05:45:25"
"12359","0","409","22","56","611","2026-04-19 05:45:56"
"12360","0","409","22","56","611","2026-04-19 05:46:27"
"12361","0","409","22","56","613","2026-04-19 05:46:58"
"12362","0","409","22","56","609","2026-04-19 05:47:29"
"12363","0","409","22","56","612","2026-04-19 05:48:00"
"12364","0","409","22","56","612","2026-04-19 05:48:31"
"12365","0","409","22","56","612","2026-04-19 05:49:02"
"12366","0","409","22","56","612","2026-04-19 05:49:33"
"12367","0","409","22","56","612","2026-04-19 05:50:04"
"12368","0","409","22","56","612","2026-04-19 05:50:34"
"12369","0","409","22","56","612","2026-04-19 05:51:05"
"12370","0","409","22","56","612","2026-04-19 05:51:36"
"12371","0","409","22","56","611","2026-04-19 05:52:07"
"12372","0","409","22","56","612","2026-04-19 05:52:38"
"12373","0","409","22","56","612","2026-04-19 05:53:09"
"12374","0","409","22","56","611","2026-04-19 05:53:40"
"12375","0","409","22","56","612","2026-04-19 05:54:11"
"12376","0","409","22","56","613","2026-04-19 05:54:42"
"12377","0","409","22","56","611","2026-04-19 05:55:13"
"12378","0","409","22","56","612","2026-04-19 05:55:43"
"12379","0","409","22","56","611","2026-04-19 05:56:14"
"12380","0","409","22","56","611","2026-04-19 05:56:45"
"12381","0","409","22","56","611","2026-04-19 05:57:16"
"12382","0","409","22","56","612","2026-04-19 05:57:47"
"12383","0","409","22","56","612","2026-04-19 05:58:18"
"12384","0","409","22","56","611","2026-04-19 05:58:49"
"12385","0","409","22","56","611","2026-04-19 05:59:20"
"12386","0","409","22","56","612","2026-04-19 05:59:51"
"12387","0","409","22","57","611","2026-04-19 06:00:22"
"12388","0","409","22","57","612","2026-04-19 06:00:52"
"12389","0","409","22","57","611","2026-04-19 06:01:23"
"12390","0","409","22","57","612","2026-04-19 06:01:54"
"12391","0","409","22","57","611","2026-04-19 06:02:25"
"12392","0","409","22","57","612","2026-04-19 06:02:56"
"12393","0","409","22","57","612","2026-04-19 06:03:27"
"12394","0","409","22","57","611","2026-04-19 06:03:58"
"12395","0","409","22","57","611","2026-04-19 06:04:29"
"12396","0","409","22","57","611","2026-04-19 06:05:00"
"12397","0","409","22","57","611","2026-04-19 06:05:31"
"12398","0","409","22","57","611","2026-04-19 06:06:02"
"12399","0","409","22","57","611","2026-04-19 06:06:32"
"12400","0","409","22","57","611","2026-04-19 06:07:03"
"12401","0","409","22","57","611","2026-04-19 06:07:34"
"12402","0","409","22","57","612","2026-04-19 06:08:05"
"12403","0","409","22","57","612","2026-04-19 06:08:36"
"12404","1","409","22","57","612","2026-04-19 06:09:05"
"12405","1","409","22","57","612","2026-04-19 06:09:07"
"12406","1","409","22","57","613","2026-04-19 06:09:19"
"12407","0","409","22","57","611","2026-04-19 06:09:38"
"12408","0","409","22","57","612","2026-04-19 06:10:09"
"12409","0","409","22","57","612","2026-04-19 06:10:40"
"12410","0","409","22","57","612","2026-04-19 06:11:11"
"12411","0","409","22","56","612","2026-04-19 06:11:41"
"12412","0","409","22","56","612","2026-04-19 06:12:12"
"12413","1","409","22","56","611","2026-04-19 06:12:27"
"12414","1","409","22","56","611","2026-04-19 06:12:34"
"12415","0","409","22","57","612","2026-04-19 06:12:43"
"12416","0","409","22","57","611","2026-04-19 06:13:14"
"12417","1","409","22","56","612","2026-04-19 06:13:40"
"12418","0","409","22","56","612","2026-04-19 06:13:45"
"12419","0","409","22","56","612","2026-04-19 06:14:16"
"12420","0","409","22","56","612","2026-04-19 06:14:47"
"12421","0","409","22","56","612","2026-04-19 06:15:18"
"12422","0","409","22","56","612","2026-04-19 06:15:49"
"12423","0","409","22","56","613","2026-04-19 06:16:20"
"12424","0","409","22","56","612","2026-04-19 06:16:51"
"12425","0","409","22","56","612","2026-04-19 06:17:21"
"12426","0","409","22","56","612","2026-04-19 06:17:52"
"12427","0","409","22","56","611","2026-04-19 06:18:23"
"12428","0","409","22","56","611","2026-04-19 06:18:54"
"12429","0","409","22","56","612","2026-04-19 06:19:25"
"12430","0","409","22","56","611","2026-04-19 06:19:56"
"12431","0","409","22","57","612","2026-04-19 06:20:27"
"12432","0","409","22","56","612","2026-04-19 06:20:58"
"12433","0","409","22","56","612","2026-04-19 06:21:29"
"12434","0","409","22","56","611","2026-04-19 06:22:00"
"12435","0","409","22","56","612","2026-04-19 06:22:30"
"12436","0","409","22","56","612","2026-04-19 06:23:01"
"12437","0","409","22","56","612","2026-04-19 06:23:32"
"12438","0","409","22","56","611","2026-04-19 06:24:03"
"12439","0","409","22","56","612","2026-04-19 06:24:34"
"12440","0","409","22","56","611","2026-04-19 06:25:05"
"12441","0","409","22","56","611","2026-04-19 06:25:36"
"12442","0","409","22","56","612","2026-04-19 06:26:07"
"12443","0","409","22","56","612","2026-04-19 06:26:38"
"12444","0","409","22","56","612","2026-04-19 06:27:09"
"12445","0","409","22","56","612","2026-04-19 06:27:39"
"12446","0","409","22","56","612","2026-04-19 06:28:10"
"12447","0","409","22","56","609","2026-04-19 06:28:41"
"12448","0","409","22","56","612","2026-04-19 06:29:12"
"12449","0","409","22","56","612","2026-04-19 06:29:43"
"12450","0","409","22","56","612","2026-04-19 06:30:14"
"12451","0","409","22","56","612","2026-04-19 06:30:45"
"12452","0","409","22","56","612","2026-04-19 06:31:16"
"12453","0","409","22","56","611","2026-04-19 06:31:47"
"12454","0","409","22","56","611","2026-04-19 06:32:18"
"12455","0","409","22","56","612","2026-04-19 06:32:49"
"12456","0","409","22","56","612","2026-04-19 06:33:19"
"12457","0","409","22","56","611","2026-04-19 06:33:50"
"12458","0","409","22","56","611","2026-04-19 06:34:21"
"12459","0","409","22","57","612","2026-04-19 06:34:52"
"12460","1","409","22","57","612","2026-04-19 06:35:23"
"12461","1","409","22","57","612","2026-04-19 06:35:23"
"12462","1","409","22","57","612","2026-04-19 06:35:35"
"12463","0","409","22","57","619","2026-04-19 06:35:54"
"12464","0","409","22","57","611","2026-04-19 06:36:25"
"12465","1","409","22","57","612","2026-04-19 06:36:32"
"12466","1","409","22","57","612","2026-04-19 06:36:39"
"12467","1","409","22","57","611","2026-04-19 06:36:44"
"12468","0","409","22","57","611","2026-04-19 06:36:56"
"12469","0","409","22","57","611","2026-04-19 06:37:27"
"12470","0","409","22","57","612","2026-04-19 06:37:58"
"12471","0","409","22","57","611","2026-04-19 06:38:28"
"12472","0","409","22","57","613","2026-04-19 06:38:59"
"12473","0","409","22","57","612","2026-04-19 06:39:30"
"12474","0","409","22","57","612","2026-04-19 06:40:01"
"12475","0","409","22","57","612","2026-04-19 06:40:32"
"12476","0","409","22","57","611","2026-04-19 06:41:03"
"12477","0","409","22","57","612","2026-04-19 06:41:34"
"12478","0","409","22","57","612","2026-04-19 06:42:05"
"12479","0","409","22","57","613","2026-04-19 06:42:36"
"12480","0","409","22","57","612","2026-04-19 06:43:07"
"12481","0","409","22","57","612","2026-04-19 06:43:38"
"12482","0","409","22","57","611","2026-04-19 06:44:08"
"12483","0","409","22","57","612","2026-04-19 06:44:39"
"12484","0","409","22","57","612","2026-04-19 06:45:10"
"12485","0","409","22","57","612","2026-04-19 06:45:41"
"12486","0","409","22","57","612","2026-04-19 06:46:12"
"12487","0","409","22","57","612","2026-04-19 06:46:43"
"12488","0","409","22","57","612","2026-04-19 06:47:14"
"12489","0","409","22","57","612","2026-04-19 06:47:45"
"12490","0","409","22","57","612","2026-04-19 06:48:16"
"12491","0","409","22","57","612","2026-04-19 06:48:47"
"12492","0","409","22","57","611","2026-04-19 06:49:17"
"12493","0","409","22","57","612","2026-04-19 06:49:48"
"12494","0","409","22","57","611","2026-04-19 06:50:19"
"12495","0","409","22","57","611","2026-04-19 06:50:50"
"12496","0","409","22","57","610","2026-04-19 06:51:21"
"12497","0","409","22","57","612","2026-04-19 06:51:52"
"12498","0","409","22","57","613","2026-04-19 06:52:23"
"12499","0","409","22","57","611","2026-04-19 06:52:54"
"12500","0","409","22","57","612","2026-04-19 06:53:25"
"12501","0","409","22","57","611","2026-04-19 06:53:56"
"12502","0","409","22","57","611","2026-04-19 06:54:26"
"12503","0","409","22","57","611","2026-04-19 06:54:57"
"12504","0","409","22","57","611","2026-04-19 06:55:28"
"12505","0","409","22","57","612","2026-04-19 06:55:59"
"12506","0","409","22","57","611","2026-04-19 06:56:30"
"12507","0","409","22","57","611","2026-04-19 06:57:01"
"12508","0","409","22","57","612","2026-04-19 06:57:32"
"12509","0","409","22","57","612","2026-04-19 06:58:03"
"12510","0","409","22","57","611","2026-04-19 06:58:34"
"12511","0","409","22","57","611","2026-04-19 06:59:05"
"12512","0","409","22","57","611","2026-04-19 06:59:36"
"12513","0","409","22","57","611","2026-04-19 07:00:06"
"12514","0","409","22","57","611","2026-04-19 07:00:37"
"12515","0","409","22","57","611","2026-04-19 07:01:08"
"12516","0","409","22","57","611","2026-04-19 07:01:39"
"12517","0","409","22","57","612","2026-04-19 07:02:10"
"12518","0","409","22","57","612","2026-04-19 07:02:41"
"12519","0","409","22","57","610","2026-04-19 07:03:12"
"12520","0","409","22","57","612","2026-04-19 07:03:43"
"12521","0","409","22","57","612","2026-04-19 07:04:14"
"12522","0","409","22","57","612","2026-04-19 07:04:45"
"12523","0","409","22","57","611","2026-04-19 07:05:15"
"12524","0","409","22","57","612","2026-04-19 07:05:46"
"12525","0","409","22","57","610","2026-04-19 07:06:17"
"12526","0","409","22","57","613","2026-04-19 07:06:48"
"12527","0","409","22","57","612","2026-04-19 07:07:19"
"12528","0","409","22","57","612","2026-04-19 07:07:50"
"12529","0","408","22","57","611","2026-04-19 07:08:21"
"12530","0","407","22","57","612","2026-04-19 07:08:52"
"12531","0","406","22","57","612","2026-04-19 07:09:23"
"12532","0","405","22","57","611","2026-04-19 07:09:54"
"12533","0","404","22","57","612","2026-04-19 07:10:25"
"12534","0","404","22","57","612","2026-04-19 07:10:55"
"12535","0","401","22","57","611","2026-04-19 07:11:26"
"12536","0","401","22","57","611","2026-04-19 07:11:57"
"12537","0","400","22","57","611","2026-04-19 07:12:28"
"12538","0","401","22","57","612","2026-04-19 07:12:59"
"12539","0","400","22","57","611","2026-04-19 07:13:30"
"12540","0","399","22","57","612","2026-04-19 07:14:01"
"12541","0","400","22","57","611","2026-04-19 07:14:32"
"12542","0","401","22","56","612","2026-04-19 07:15:03"
"12543","0","400","22","56","612","2026-04-19 07:15:34"
"12544","0","400","22","56","612","2026-04-19 07:16:04"
"12545","0","399","22","56","612","2026-04-19 07:16:35"
"12546","0","399","22","56","611","2026-04-19 07:17:06"
"12547","0","399","22","57","612","2026-04-19 07:17:37"
"12548","0","398","22","57","612","2026-04-19 07:18:08"
"12549","0","398","22","57","611","2026-04-19 07:18:39"
"12550","0","397","22","57","610","2026-04-19 07:19:10"
"12551","0","397","22","57","612","2026-04-19 07:19:41"
"12552","0","397","22","57","611","2026-04-19 07:20:12"
"12553","0","397","22","57","609","2026-04-19 07:20:43"
"12554","0","396","22","57","612","2026-04-19 07:21:14"
"12555","0","396","22","57","611","2026-04-19 07:21:44"
"12556","0","396","22","57","611","2026-04-19 07:22:15"
"12557","0","396","22","57","613","2026-04-19 07:22:46"
"12558","0","396","22","57","612","2026-04-19 07:23:17"
"12559","0","395","22","57","611","2026-04-19 07:23:48"
"12560","0","397","22","57","611","2026-04-19 07:24:19"
"12561","0","396","22","57","611","2026-04-19 07:24:50"
"12562","0","396","22","57","611","2026-04-19 07:25:21"
"12563","0","396","22","57","611","2026-04-19 07:25:52"
"12564","0","394","22","57","612","2026-04-19 07:26:23"
"12565","0","394","22","57","612","2026-04-19 07:26:53"
"12566","0","392","22","57","611","2026-04-19 07:27:24"
"12567","0","392","22","57","612","2026-04-19 07:27:55"
"12568","0","390","22","57","611","2026-04-19 07:28:26"
"12569","0","395","22","57","611","2026-04-19 07:28:57"
"12570","0","389","22","56","612","2026-04-19 07:29:28"
"12571","0","389","22","57","612","2026-04-19 07:29:59"
"12572","0","389","22","57","612","2026-04-19 07:30:30"
"12573","0","389","22","57","611","2026-04-19 07:31:01"
"12574","0","387","22","57","611","2026-04-19 07:31:32"
"12575","0","388","22","57","610","2026-04-19 07:32:02"
"12576","0","389","22","57","611","2026-04-19 07:32:33"
"12577","0","390","22","57","611","2026-04-19 07:33:04"
"12578","0","389","22","57","612","2026-04-19 07:33:35"
"12579","0","388","22","57","611","2026-04-19 07:34:06"
"12580","0","390","22","57","612","2026-04-19 07:34:37"
"12581","0","387","22","57","612","2026-04-19 07:35:08"
"12582","0","386","22","57","611","2026-04-19 07:35:39"
"12583","0","397","22","57","613","2026-04-19 07:36:10"
"12584","0","397","22","57","611","2026-04-19 07:36:41"
"12585","0","383","22","57","611","2026-04-19 07:37:12"
"12586","0","382","22","57","611","2026-04-19 07:37:42"
"12587","0","382","22","57","611","2026-04-19 07:38:13"
"12588","0","381","22","57","610","2026-04-19 07:38:44"
"12589","0","379","22","57","612","2026-04-19 07:39:15"
"12590","0","379","22","57","612","2026-04-19 07:39:46"
"12591","0","378","22","57","612","2026-04-19 07:40:17"
"12592","0","377","22","57","611","2026-04-19 07:40:48"
"12593","0","377","22","57","611","2026-04-19 07:41:19"
"12594","0","376","22","57","611","2026-04-19 07:41:50"
"12595","0","376","22","57","611","2026-04-19 07:42:21"
"12596","0","376","22","57","611","2026-04-19 07:42:51"
"12597","0","376","22","57","612","2026-04-19 07:43:22"
"12598","0","377","22","57","612","2026-04-19 07:43:53"
